contactid,genderCode,birthdate,msrc_loyaltymembership,msrc_agreementtomarketingactivity,annualincome,msrc_occupationstatus,msrc_creditscore,msrc_customerrelationshipduration,msrc_distancetoneareststore
fbea48ce-8c11-44b1-b225-72eaddaea8c4,N/A,1/17/1990,FALSE,FALSE,57341,Self-employed,523.0561072,136,10.83
12a4bfbb-a1a6-44e1-b83a-74f87e6ff9ed,N/A,3/3/1967,TRUE,FALSE,50930,Employed,1021.269757,2800,7.26
c1c7f336-a8e7-4350-bfea-476595b39c1f,Male,10/25/1952,FALSE,TRUE,45777,Employed,821.1405838,143,10.14
e46f9751-57f4-46b1-8898-479894c1bc8d,Female,6/11/1974,TRUE,TRUE,46830,Employed,1026.199136,61,21.41
26993aaa-35b3-4bb5-9e2d-a20ca78f640a,Male,9/24/1953,TRUE,TRUE,32507,Employed,837.7973866,289,23.89
23711da6-bc56-45ed-a044-8d9ae5164d11,Female,2/25/1966,FALSE,FALSE,50122,Employed,629.3700965,166,4.82
42dd07eb-cdc4-45fc-ade2-9bad71142323,Female,1/2/1972,FALSE,FALSE,62682,Employed,633.3169567,174,9.65
6a250f7c-35ee-44f7-a564-ea53947e7e9b,Male,8/7/1974,FALSE,FALSE,50799,Employed,722.3064887,328,24.69
fc69e53d-5194-48c1-b5b2-c60d730a0618,Female,2/18/1950,FALSE,FALSE,34717,Partially employed,391.3269034,1467,32.08
782c7602-abbe-41c6-b6dc-ae3580908ec9,Female,12/24/1980,TRUE,FALSE,34799,Employed,945.3652629,3554,22.53
3467fb79-21fa-46e0-a989-c7887975df49,Male,2/23/1959,TRUE,TRUE,63172,Employed,870.2242287,47,12.46
3397362f-6b02-4f1b-9d30-d77e460d9f44,Female,10/28/1958,FALSE,FALSE,40739,Employed,601.3069463,317,15.78
cecff1a1-7c63-42eb-a1b8-080fd84efec3,N/A,11/14/1996,FALSE,FALSE,59150,Employed,613.1570145,360,17
3c776a1f-fe81-4ede-880d-704a1f8a2f2a,N/A,9/24/1962,TRUE,TRUE,64640,Employed,1032.198506,3174,8.6
741271ab-d625-4a2f-a6a4-a40181e9d603,Male,12/2/2002,FALSE,FALSE,53257,Employed,716.3633307,327,7.97
54a77fd8-3b63-4a58-a8b0-870d6651ae41,Female,6/5/1973,TRUE,FALSE,65194,Employed,1022.225902,1947,7.16
4e9d3986-a8c1-4adf-9236-29238530bda1,Female,11/14/1964,TRUE,FALSE,54300,Employed,921.146782,3372,20.73
e262da0c-8830-4bb4-bea6-975fe6f9cdd5,Female,1/18/1965,FALSE,TRUE,28115,Partially employed,497.3093698,191,4.88
5a0757e5-c3c1-436b-998c-a9c518fa4314,Male,1/5/1965,FALSE,FALSE,68540,Employed,829.6433418,174,16.34
df1f4598-eebd-4f92-9a0e-ac194a1713ad,Female,3/22/1979,TRUE,TRUE,52507,Employed,999.7582683,1739,9.83
11e7759b-b4cc-4b92-ad7b-b39ac7fa3c8a,N/A,5/8/1976,TRUE,TRUE,48764,Employed,948.4437884,3166,4.42
11dbfa5b-1f93-4379-b29f-b422db5ef9d4,N/A,6/12/1986,TRUE,TRUE,31328,Employed,852.8076189,187,23.74
f15a1999-79f6-4974-9a24-4026af86594b,Female,8/8/1994,TRUE,FALSE,92035,Employed,932.8359828,878,1.91
156b91f8-fdb7-4713-aa87-20126ce83a4b,Female,1/22/1995,TRUE,TRUE,79017,Employed,892.3261376,65,19.79
9b8aa82b-16a7-45be-a9e8-c6e550ea33ae,Female,2/21/1988,FALSE,TRUE,29528,Employed,602.3930015,158,4.04
be885064-c72e-4500-8ae3-d45bb7645182,Female,7/17/1996,FALSE,TRUE,48156,Employed,697.6295951,361,3.57
0f05b88a-cec4-4061-820e-5275865a8832,Female,1/29/1978,FALSE,FALSE,21568,Partially employed,518.8127228,241,3.19
d7b9e60d-cb71-4be8-a10b-6a927e697833,Female,1/15/1998,FALSE,FALSE,53085,Employed,660.7479273,152,18.63
3cec3217-a8ea-4eae-9d8b-4f6d8897a252,Male,6/26/1987,FALSE,TRUE,34509,Employed,602.4655645,226,12.06
6fae3623-b2d9-427c-a31c-593dff668aa3,Male,5/9/1953,FALSE,FALSE,57245,Employed,673.7899451,272,16.7
99282281-8567-4dbf-a269-05dfed95512a,Female,10/31/1953,FALSE,TRUE,36959,Employed,747.285975,283,11.83
5ec6ab4f-0630-466e-a80c-4e44542b5300,Male,1/31/1962,FALSE,FALSE,34001,Employed,600.157981,132,11.61
bfa5e053-6e7e-4e5d-aa6f-9190bc0a88ef,N/A,8/12/2002,FALSE,FALSE,48871,Employed,794.0494058,324,18
a243d2ac-462a-48ee-8381-ca5210e3d82b,Female,1/15/2001,FALSE,TRUE,54182,Employed,767.2220381,365,22.04
99f58f72-09e1-477c-83c6-4b519cd4d146,Male,4/21/1951,TRUE,FALSE,34933,Employed,911.3747353,3708,22.69
a4d7e302-9c64-4461-aef6-c17d32fb3346,Female,5/27/1979,FALSE,FALSE,24211,Employed,626.8250061,199,13.25
b2a705cc-da22-4377-8514-56612b6026f1,Female,12/27/1981,FALSE,TRUE,32406,Self-employed,508.1361054,91,24.04
6cc8c395-df51-45fc-b6ad-f7b26a9b6dbf,N/A,5/6/1987,TRUE,TRUE,40396,Employed,962.3488972,79,4.02
eef8667c-833f-4f18-b1b5-a43e7993790d,N/A,7/10/1997,FALSE,FALSE,57041,Employed,822.461369,208,13.59
50788ff5-312d-442c-8247-04094f90f527,Male,10/16/1995,TRUE,FALSE,45403,Employed,870.5946147,48,3.48
20373b1a-7685-489f-906f-1fc06487707e,N/A,11/2/1951,FALSE,TRUE,43390,Employed,808.3058646,95,17.53
30e0df74-92e0-4599-b4ab-25ba099b5bd0,Male,9/29/1950,FALSE,FALSE,42961,Employed,648.6845205,216,19.16
36cfd7b7-39b2-40c6-baae-73b0596d281c,N/A,3/13/1961,TRUE,FALSE,58618,Employed,912.3797804,37,24.65
16c857f7-0195-4b55-a8cb-582f33bc44e9,Female,4/30/1970,FALSE,FALSE,38867,Self-employed,590.8099546,114,20.13
8b699dc0-4548-4b1b-a2ad-c3f22476d9f1,Female,5/3/1951,TRUE,TRUE,49322,Employed,966.9277953,37,21.61
da982eec-e479-4caa-8db1-524b9df3a30c,Female,11/26/1961,TRUE,FALSE,32080,Employed,985.2291104,63,12.5
b3ded31b-4a19-49f1-8175-3b4924258d42,Female,11/29/1959,FALSE,TRUE,31284,Employed,797.7243025,264,14.5
999a4842-00a3-44f8-b52a-4db9d78a72ae,Male,8/18/1978,FALSE,TRUE,52508,Employed,731.2834242,354,15.74
5cb4a8b7-6d34-416d-9250-d9a6ae078967,Male,11/18/1977,FALSE,TRUE,46277,Employed,813.440079,327,22.34
dac594b1-b8b6-4680-b558-16ff8fd14b79,Male,9/6/1958,FALSE,FALSE,28308,Employed,719.1231078,287,4.19
4ba74584-c7dc-4717-b170-c4ab81e7d55a,Male,2/16/1983,FALSE,TRUE,52880,Employed,742.8580313,339,8.5
d5ae8349-70c3-4847-9684-9866cd2af142,N/A,4/4/1988,TRUE,FALSE,108327,Employed,900.9122098,74,6.34
947ec6bb-d8da-4689-837f-2f930b8cdf40,Male,1/15/1974,FALSE,FALSE,63523,Employed,771.1843201,363,1.84
f5fc4f50-dc67-4a82-b09b-4f0b8d86837e,Female,11/6/2002,FALSE,FALSE,45600,Employed,750.5869436,116,1.75
68330b6d-5c36-4139-9531-f3a6620b8f34,Female,11/15/1975,FALSE,FALSE,29843,Self-employed,569.3777636,111,3.43
c65ac733-71bd-43af-9354-1d8746e8c413,Female,4/1/1968,FALSE,TRUE,45800,Employed,628.7307019,125,7.62
6218d22d-653b-4509-a022-a7058b79b1ff,Female,9/27/1982,FALSE,TRUE,52234,Employed,797.878526,211,4.11
99635e04-7092-44e0-8ad1-025a9994c964,Female,3/26/1980,FALSE,FALSE,26204,Employed,681.9552764,276,6.79
caf419e9-c995-4114-af40-0a05580bb5f5,Male,6/20/1990,TRUE,TRUE,79190,Employed,1040.967598,901,17.38
59cd1bef-c21d-4982-b679-a44ac3489fdb,Male,9/4/1969,FALSE,TRUE,48860,Employed,717.714859,225,19.73
93cee1fc-9f67-46cd-9078-f9e30d772fef,Female,3/17/1979,TRUE,TRUE,79007,Employed,907.9042701,987,5.78
d3aa387f-416e-40fb-a1a9-d97c90f37655,Female,10/20/1950,FALSE,FALSE,36503,Self-employed,544.0411888,207,15.05
e68e5647-eed4-4b35-b16b-b13f169c7cc0,Male,7/14/1979,FALSE,FALSE,37358,Employed,644.5438213,129,24.12
993eea01-bc3c-4fe3-838d-919ddd51a948,Male,2/23/1954,FALSE,TRUE,28420,Self-employed,501.7886295,185,3.17
bc2bec34-eacc-491d-ad6b-0b0936b03a7e,N/A,6/2/1955,FALSE,FALSE,61539,Partially employed,590.2348281,218,8.2
15a3180b-42ac-4e21-88da-a9cd922049d4,Female,11/9/1973,TRUE,TRUE,58916,Employed,904.0329094,69,15.11
9295aad7-c11c-4c34-87d6-c65016495ba8,Female,12/1/1971,FALSE,TRUE,31436,Self-employed,509.2505541,365,11.57
2784f729-9252-41a1-b676-7d8cf4f79ca8,Female,7/13/1990,TRUE,TRUE,43369,Employed,872.9366031,85,10.42
90b2b616-3c8c-4abd-8127-804490655cc8,N/A,9/7/1974,FALSE,FALSE,31053,Self-employed,526.1011264,353,24.62
9588a7f8-f0be-4fce-a75b-3db00142816d,Female,8/30/1996,FALSE,FALSE,30100,Employed,640.9667272,338,23.79
843b977e-80ed-4b95-aa19-456e7612565f,Male,6/23/1982,FALSE,TRUE,40572,Employed,656.5356473,240,16.48
855b78f0-8b1e-466a-8925-f1f127cbe843,N/A,2/28/1987,TRUE,FALSE,63265,Employed,840.0233782,203,18.18
ef275cf9-1f9d-46ee-a3ac-76caf6bd19e4,Female,6/25/1959,TRUE,FALSE,32701,Employed,931.1986076,3702,2.98
426a2e93-b4ef-4dfa-a035-dc73bbd35e6f,Male,6/12/1991,FALSE,FALSE,21459,Self-employed,404.0481982,2737,63.19
617e21b6-7e74-4c57-a920-b59b5013d5da,Female,8/20/1951,FALSE,FALSE,23449,Employed,672.9219863,324,6.37
53cfc237-ad2b-4ee7-9a85-5a7672320623,Male,10/21/1978,FALSE,TRUE,34373,Self-employed,561.141978,149,9.99
a4b19c2c-6483-4716-a639-09019990321f,Female,4/4/1990,TRUE,TRUE,34450,Employed,887.8935186,67,19.79
31b460ff-fb62-458c-8ea7-e8655e9bfb50,Male,9/29/1975,TRUE,TRUE,127298,Employed,1020.330892,63,24.21
a832f9bc-cb71-4ce1-b9d0-f6c2421c4091,Male,12/5/1951,FALSE,FALSE,48162,Employed,746.8567334,169,5.88
2a8678a7-bf68-42c3-9335-e9ef2dee1a54,N/A,1/1/1999,TRUE,TRUE,57272,Employed,958.7848538,948,7.54
d0ecefb8-a9ec-4e45-b529-3462ce23afc3,Female,4/20/1978,FALSE,FALSE,20987,Partially employed,413.0911168,3676,58.06
f9fcdb65-79a6-43fa-9cdb-ce9945459e5f,Female,6/5/1986,TRUE,FALSE,84118,Employed,957.8801953,1616,8.15
40036728-bf29-4649-9515-2445c6268809,N/A,2/13/1998,FALSE,FALSE,23530,Partially employed,532.7258493,364,12.83
297f312a-1495-4e08-879b-86dcce2bf2bd,N/A,11/17/1975,FALSE,FALSE,31293,Employed,748.775618,190,22.43
11e7b4e8-3f71-4d47-98e8-06911b4eca2b,Female,7/1/1963,FALSE,FALSE,25874,Employed,653.5198025,164,11.47
dbdf6b93-c6c2-49b0-a228-4714c22223dd,Male,6/11/1968,TRUE,TRUE,67684,Employed,918.338003,73,17.51
1845c657-4946-4006-baa7-5d942759ab6d,Female,9/10/1970,FALSE,FALSE,27231,Partially employed,564.4749083,148,13.82
b8e5c029-422a-4bc5-a28f-cfc7cdbc75b9,Male,10/16/1961,TRUE,TRUE,41244,Employed,938.120151,1156,4.95
e7237439-f520-41d7-abb1-5431f75fb733,N/A,11/13/1969,FALSE,FALSE,30778,Employed,634.5359263,333,18.31
bdf43704-943f-405c-b862-2a1aca01546d,Male,4/3/1954,TRUE,TRUE,37534,Employed,981.4774605,4414,24.53
5fff3a9a-e58a-44f8-94f5-d5b76be3211c,Male,10/21/1979,FALSE,FALSE,22227,Self-employed,579.6756384,196,8.34
168822dd-6099-4a46-a09e-72c46a4b2e8e,Male,8/27/1951,TRUE,TRUE,69810,Employed,979.6192668,2746,22.79
8c81ce54-f00a-4aaa-a511-7b4e9e65c512,N/A,4/30/1967,FALSE,FALSE,30582,Partially employed,551.49035,244,9.97
5ed1ea87-66ba-4bd3-9af3-f5b410090a19,Female,6/15/1969,FALSE,TRUE,33050,Employed,676.9373268,289,23.55
6ea77da0-1eee-4e72-9b0a-122d7e14429f,Female,1/15/1971,FALSE,FALSE,0,Unemployed,386.3055141,1200,26.11
e3889b7c-71a4-419c-8350-e846a82a6cf3,Male,2/11/1996,FALSE,FALSE,37019,Employed,740.6364,321,20.65
dae44f46-add6-4019-b39e-d82a7889f9ce,Male,1/27/1958,TRUE,FALSE,45212,Employed,875.6578161,44,22.38
2975233f-5c5a-4a35-89b0-9eef6ff7ddef,Male,2/1/1992,FALSE,FALSE,25105,Self-employed,573.4876431,206,12.31
a2270ce8-8267-4f06-a407-5b12830de8e9,Male,3/26/1988,FALSE,FALSE,42323,Employed,621.8654284,326,0.66
0753b38e-5dfe-4d21-a804-9d0d63e8ee60,Female,5/30/1977,FALSE,FALSE,57522,Employed,615.1550839,104,17.59
b3d9ab4b-d6aa-4d03-bfb5-a32d4eaa9815,Male,6/13/1979,FALSE,FALSE,24120,Partially employed,416.379196,633,30.66
eb26f20f-1a87-4513-ba75-9e63c3ec84cc,Female,12/12/1989,FALSE,TRUE,39978,Employed,724.5017367,109,2.38
4628055d-c8fb-4171-9695-1542d9c31248,N/A,5/15/1994,FALSE,FALSE,35153,Partially employed,413.1130518,2082,46.48
56c889d7-2a09-485c-869a-9e1906a9a9c0,Male,11/6/1983,FALSE,TRUE,57915,Employed,668.6176734,206,20.9
b6904df7-f181-40f5-a7e1-786ced8ebc1b,Female,2/10/1950,FALSE,TRUE,54469,Employed,749.9601531,231,18.49
bb422d56-73ec-4436-ac43-91047f57953d,Male,5/14/1969,TRUE,FALSE,43988,Employed,849.4299751,263,16.11
e9596c35-ebec-446f-9843-c527afd3b317,Male,10/21/1970,FALSE,TRUE,55834,Employed,821.5050923,296,14.33
3ae8ffc2-7a1f-4a9e-b458-e03b64e80522,Male,1/14/1980,FALSE,FALSE,54815,Employed,822.3840207,254,6.11
2b73ae7d-4298-4b9b-9e78-2c6ca5a187a6,Female,4/11/1987,TRUE,TRUE,108756,Employed,1017.206866,3361,6.92
12b68b79-6c97-484f-be60-f52ca3c678c0,Female,7/12/1991,FALSE,FALSE,37708,Self-employed,581.9463131,132,24.36
0580860f-b353-49b3-aaf0-3702acf8e698,Male,7/30/1972,FALSE,TRUE,43891,Employed,664.6589819,321,16.51
8a096433-0dbf-4a10-8560-bfd0242756cf,Female,3/17/1957,FALSE,TRUE,34503,Self-employed,510.4552996,251,15.71
213bedd4-54d1-410f-be7e-00de24900f19,Female,7/8/1961,TRUE,TRUE,38384,Employed,846.3582419,189,24.89
191299a3-a9db-4522-9b5e-319adac48c18,Male,5/14/1982,FALSE,TRUE,66172,Employed,801.3358657,336,21.05
03072a3e-04ef-454d-bc7b-9a2f1107db9c,Female,4/21/1995,FALSE,FALSE,37605,Employed,736.6275622,137,20.16
3af6b755-d357-4a38-baea-fcaa9ff23086,Male,10/15/1990,FALSE,FALSE,57107,Partially employed,557.0061223,254,22.75
355315ab-1363-461e-a051-ba0f7234f2d7,Male,2/26/1957,FALSE,FALSE,36278,Employed,621.6374883,100,23.71
3cd205e2-6d5d-43ef-bcf5-a9af3bed2646,Female,6/4/1963,TRUE,TRUE,48165,Employed,1006.933443,1817,13.83
d80a499b-cce6-4394-a33e-a32f2d1157fc,Female,4/19/1992,FALSE,FALSE,44726,Employed,727.3484468,294,15.29
d717529c-cecb-496a-9235-bd00fdec3c8f,Male,3/15/1972,FALSE,FALSE,25129,Self-employed,404.7561732,2092,68.95
30c2e271-4220-4b08-a20a-4604363658ed,Female,3/6/1989,FALSE,FALSE,27498,Employed,756.2379852,245,3.58
88c35e9d-848c-44e5-847d-122c090043e5,Male,3/19/1968,FALSE,FALSE,69414,Employed,740.0264869,277,16.32
99810d7f-b5f5-4495-94d3-abbc3bba903c,N/A,2/7/2001,FALSE,TRUE,66808,Employed,712.7043275,114,0.64
7db4d732-90cd-4a1d-b325-cd9c21e19400,Female,9/11/1970,TRUE,TRUE,61321,Employed,878.6256336,87,20.07
8a2725bb-85b3-4185-831d-36070f49796c,Female,4/30/1961,FALSE,FALSE,41742,Employed,625.9171956,354,20.48
182ae7ec-be6f-4933-a39e-c4d7b515a4de,Female,11/22/1963,FALSE,TRUE,32738,Partially employed,566.8578343,146,10.76
dc35cf9d-5655-4b34-a354-bce8b6a0d8a5,Female,11/21/1970,FALSE,FALSE,36203,Employed,689.61036,308,19.96
76c18679-5314-4a09-824d-b71d2659919a,Male,1/20/2002,FALSE,FALSE,43388,Employed,630.0743542,99,10.18
01ca5a0c-3795-4cfa-b5dc-6e1eaf0c43ef,Female,11/16/1950,TRUE,TRUE,70717,Employed,945.1867353,50,13.1
185a0700-6934-4d2c-a6bb-175a28c7bc97,Female,5/6/1992,FALSE,FALSE,70337,Employed,764.9401537,330,15.04
1e952e4b-edfb-41f6-993d-56ee0c1a7dd2,Male,6/26/2000,FALSE,FALSE,42823,Employed,776.1500563,262,9.74
b492910d-b946-457f-b28a-4666df6994e4,Female,2/3/1995,FALSE,FALSE,71756,Partially employed,563.8751123,297,12.89
fc09d376-501e-454d-9d00-b9cba06b8d27,Female,10/1/1963,FALSE,FALSE,34513,Self-employed,561.3343357,293,24.92
d64753cf-4203-4b0b-bc69-2065e0618b84,Male,7/10/1985,TRUE,TRUE,37804,Employed,924.874769,60,18.32
e41a4194-47bf-4a7f-9023-a07ad3a27963,Male,7/20/1981,FALSE,TRUE,45595,Employed,725.5298937,169,22.08
1a3edde0-2821-474c-826a-56f4b14797a7,Female,5/8/1967,TRUE,FALSE,41336,Employed,1036.482143,3548,15.33
6d22f8ab-b59d-4adb-bfa3-f1519335fc06,Female,10/18/1989,TRUE,TRUE,79049,Employed,870.5778883,57,24.71
b6018ffd-2d04-45b4-83a4-ad7cb7a0e26c,Male,8/19/2001,FALSE,FALSE,67291,Employed,822.2335242,235,24.64
8d5a0044-53f2-493f-a615-39cc83ec177a,Male,1/2/1985,FALSE,FALSE,34295,Employed,747.8629759,288,5.06
926ebdae-702e-40da-aa0f-02497a8480fe,Female,1/20/1968,TRUE,FALSE,45895,Employed,955.0726696,31,1.56
4aa432cc-7f11-4a2d-ad30-8664d544321b,Female,5/31/1963,FALSE,FALSE,62763,Employed,763.3289138,338,21.59
8480122c-867e-4109-b6a6-5f53a139ec8c,Female,9/17/1972,FALSE,FALSE,44012,Partially employed,597.3246847,216,9.13
9be0522f-d1cb-4817-9397-f18db6910927,Female,11/20/1956,TRUE,TRUE,43383,Employed,988.0000273,76,8.61
45fddc72-95d8-4c9d-8405-dbecb3e3b74f,Male,3/21/1979,TRUE,FALSE,71200,Employed,1015.234312,62,5.28
6c629f1b-27c5-4930-9332-9d27f158501a,Male,10/20/1964,FALSE,FALSE,37850,Partially employed,524.5538712,278,16.11
8ed22ee9-07e1-4a20-8c3e-c1d7dfc58243,N/A,7/25/2000,TRUE,TRUE,30971,Employed,904.4965947,60,4.3
74d4f249-3bdf-4836-848d-7e0c617608f2,Female,3/29/1951,FALSE,FALSE,53931,Employed,607.6644131,281,7.13
cc979628-9d70-4dc6-9139-101a696a21d3,Female,11/30/1961,TRUE,TRUE,33786,Employed,906.8565234,45,4.82
4977f731-eca4-487f-aeed-f39686ca05e8,N/A,2/25/1999,TRUE,TRUE,83765,Employed,1036.540573,51,6.39
586d8b11-4f46-4a74-9449-ace0e007a6c4,Male,11/15/1952,FALSE,FALSE,45695,Employed,708.6446632,357,5.22
2b36f352-4006-4c41-8714-66368bcdd893,N/A,6/24/1950,FALSE,FALSE,28611,Employed,788.0096171,169,10.53
4e64d3d1-bedc-408d-aa6a-1e54905f9614,Female,7/9/1994,TRUE,TRUE,29015,Employed,871.2010726,77,21.31
3255e719-7dff-45e2-9e9c-fa3440d5ccc2,Male,10/10/1981,FALSE,FALSE,47822,Partially employed,409.6084269,423,69.34
47d88cbb-7b7f-4682-9c95-f5c66f55d963,Male,8/10/1979,FALSE,TRUE,49708,Employed,799.6672664,236,20.82
6ee9ee97-c05c-4d81-a1da-0625ec010724,Female,3/13/1952,FALSE,TRUE,52173,Employed,730.8443621,161,8.43
0eda2ff6-367a-49c0-8be0-cbb56917efd7,Male,10/13/1998,FALSE,FALSE,29797,Employed,775.0167944,316,14.86
bba7b978-0c10-4bc2-8691-162ea3fdb652,Male,6/29/1990,FALSE,FALSE,24378,Partially employed,572.9099145,225,0.63
95cff5d9-9e7c-4045-831b-804f6d972967,Male,1/27/1975,TRUE,TRUE,40576,Employed,973.9308393,4291,9.19
8a94d1a9-9c0b-4a34-85c3-b0af1fa76f5b,Female,9/21/1964,TRUE,TRUE,35971,Employed,854.5200238,365,4.63
22304f92-1046-44aa-9ec5-8439802f412e,Female,12/4/1971,FALSE,TRUE,32180,Employed,789.3952744,308,11.25
ee1b313e-d7bf-4060-9770-b8e95dc0c379,Male,7/18/2000,FALSE,FALSE,18330,Partially employed,404.2201012,3722,73.46
d1c3855b-e9ee-4fec-8513-00687ef41358,Male,12/23/1988,TRUE,TRUE,28451,Employed,900.0538842,34,20.08
5dc93965-53b8-4c1f-9fa3-27ca56875d62,Female,10/9/1992,FALSE,FALSE,63723,Employed,788.893266,110,20.26
5d1eb8f1-f166-49a8-9668-95cd8d70f7a3,Male,5/2/1994,FALSE,FALSE,28779,Partially employed,544.2209236,251,13.69
cffcc52c-1d82-4f91-84f4-9b385e02cccb,Female,9/22/1955,FALSE,TRUE,40890,Employed,710.2512644,110,4.08
fecd5a0d-35b6-4179-9b82-9eb171d6b14f,Male,1/12/1965,FALSE,TRUE,73371,Employed,771.8710273,191,22.07
abf75548-20fa-410e-a6aa-6eef82f72b67,Male,2/25/1975,FALSE,FALSE,54155,Self-employed,578.3285756,213,21.81
bbbd2358-5553-410c-a034-cfd9643218bc,Female,9/20/1985,FALSE,FALSE,58965,Employed,713.8968146,127,6.76
8a39704a-ab94-4b91-a1c6-ef2b2e40c282,Male,5/14/1986,TRUE,TRUE,57637,Employed,913.8982925,2249,4.19
af08c1bd-6543-450b-8770-c9c500fb2ada,Male,2/4/1969,FALSE,FALSE,24953,Employed,697.9557545,188,15.56
209ae5fa-0539-4418-a74d-539a53442be4,Male,5/27/1959,TRUE,TRUE,49642,Employed,898.5496066,35,21.67
93669419-3c8b-4eb5-953b-a715f4283b17,N/A,11/2/1959,TRUE,TRUE,39816,Employed,964.2559839,630,1.92
5200e596-0a07-42f3-b66b-753ea0de517f,N/A,2/10/1990,TRUE,TRUE,74322,Employed,904.8169919,2818,20.94
08206d75-6983-47d9-88b7-6c9cdc016317,Male,7/25/1977,TRUE,TRUE,52312,Employed,1011.55233,39,20.31
b094a8e5-9248-4e72-94c0-f29b8c8ff45c,N/A,8/30/1997,FALSE,FALSE,32294,Self-employed,526.5356507,259,3.39
3667cfea-ad81-4ce1-81a6-cfa0deefa0ac,Male,5/21/1999,FALSE,FALSE,58935,Employed,691.9178374,140,14.89
83c64a50-aeb3-416b-bdd8-ca44c2cc230d,Female,10/27/1983,TRUE,FALSE,65411,Employed,878.5602778,39,5.59
9c6205ff-f637-4bf6-8fdd-9424ff66a360,Male,2/20/1955,FALSE,TRUE,40751,Employed,636.7139681,156,3.64
c33a923e-1563-4bc1-9663-02a2e8c9d226,Male,8/9/1994,FALSE,TRUE,45176,Partially employed,398.094641,4032,45.13
6ae9e65b-3cc7-4fc3-8911-9f48bf7875d7,Male,6/4/1969,FALSE,FALSE,78731,Employed,712.1515192,348,9.27
89725529-558b-4e20-88fe-248493d7f7cd,Male,1/28/1962,TRUE,TRUE,38941,Employed,941.2223149,810,20.99
eb5a75e1-1501-40e0-aa27-0282385e00d9,Female,7/8/1973,FALSE,FALSE,17929,Self-employed,416.957381,727,74.09
b382acb0-5aa9-46ce-afff-402faaaa1b5c,N/A,12/21/1962,FALSE,FALSE,50456,Employed,744.8845756,330,3.43
af890d92-bc32-4eaf-9c33-4e17c12a9268,Male,9/2/1973,FALSE,FALSE,57588,Self-employed,596.6459168,335,10.67
00eb2e6c-94e1-4ed3-8a87-095b6dff9a0b,N/A,7/22/1967,TRUE,TRUE,32281,Employed,919.9526212,2206,4.47
5137d441-73fb-4abf-9d2a-1c983937a854,N/A,8/2/1988,FALSE,FALSE,42685,Employed,702.1742135,282,1.12
4ccff8ce-9d43-4ac9-83a4-5c2da7013f06,Male,7/19/1981,FALSE,FALSE,27716,Employed,734.882637,209,24.49
c6f3474b-7051-4f02-8742-7ad490439f99,Female,10/14/1965,FALSE,FALSE,71265,Employed,786.8536803,219,6.28
07327708-2556-41f0-b2f0-58fcb6ad7bb5,Male,5/21/1972,FALSE,TRUE,0,Unemployed,383.9829131,1007,64.26
b8a460ee-489e-4665-9e61-2f20d6045684,Male,10/9/1992,FALSE,FALSE,32854,Employed,751.2317128,94,21.12
9e248f25-51b2-4811-b3ef-2cadc49cc133,Male,4/17/1964,FALSE,FALSE,60292,Employed,793.250383,104,6.5
c1effa02-cdda-4788-87a5-77f521b1ed24,Female,12/13/1996,TRUE,FALSE,30993,Employed,978.1359284,84,8.81
3b10ce2c-f193-404f-95bb-e953c0c2a900,N/A,8/22/1972,TRUE,TRUE,35871,Employed,912.4701907,56,2.21
15f892d2-7b58-4010-96c8-43253b16b4a4,Female,8/28/1983,TRUE,TRUE,65938,Employed,880.4491168,75,15.51
e495ae4a-bfb4-48b5-9730-161d243f0005,Male,10/11/1987,FALSE,FALSE,65444,Employed,795.3020475,219,11.26
0bf42867-aabc-4002-93bc-90c23145de33,N/A,11/17/1970,TRUE,FALSE,34746,Employed,931.8906946,54,8.97
a2f6d755-a1f5-4581-bcbd-9bff2a89f13e,N/A,9/8/1998,TRUE,FALSE,68082,Employed,850.5551786,333,10.07
7b6914be-7da3-42a6-ac28-3cf4041fcf0f,Female,11/16/1958,TRUE,TRUE,40608,Employed,912.9914817,2422,18.54
8271e7bc-97da-4f7b-8154-0a7815419b66,Female,11/23/1956,TRUE,TRUE,35373,Employed,971.5355226,2791,5.02
a29c95f3-3007-4fe0-86eb-2819d5be125f,Female,3/21/1967,FALSE,FALSE,43756,Employed,705.869683,115,9.79
6db39879-a5e2-41da-8c1f-dc4461029c2b,Male,9/2/1961,TRUE,TRUE,59217,Employed,958.520033,63,9.9
1f846433-df28-4283-b51e-5aea3b539a0b,N/A,11/18/1981,FALSE,FALSE,27124,Employed,667.476864,190,5.51
c2fd502a-d523-44e6-98d5-d08b89434bd2,N/A,10/18/1996,FALSE,TRUE,21970,Employed,599.5928131,210,10.48
968d6766-0be4-4a51-8290-b7c56b247629,Male,8/28/1975,FALSE,FALSE,22408,Self-employed,403.9079461,3182,70.4
8832dbfb-a23f-46ad-b76c-a3d2cc23b876,Female,5/26/1979,TRUE,TRUE,29970,Employed,944.2668012,73,6.32
96d7f446-555e-4fed-a237-51ed0375cbd9,Male,12/31/1960,FALSE,FALSE,29156,Employed,833.5584369,260,21.59
b93936c3-0135-4f2c-b466-a2a2cac0c8d0,N/A,1/9/2000,TRUE,FALSE,98324,Employed,847.3446515,286,10.91
d79f945b-d586-40aa-95bd-96ac75dbe328,Female,12/13/1995,FALSE,FALSE,20999,Partially employed,416.5275254,2135,33.85
